customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
8153374,0,0.8247989719341501,-0.7535145674669345,0.4912412728724727,0.285425428633903,-0.5600384118138827,0
7442532,5,-1.6101865216116127,0.14423554379192546,-3.0130264067080126,-1.6293247634539991,-1.1225073713133604,1
2256073,0,-0.5622804118356387,-1.1464009205846952,-0.0618252167396011,-0.35282463539539766,-0.6111719535865625,0
4885975,0,0.48529597647688394,-1.047765255056322,0.333594484402095,0.285425428633903,-0.4407268143442965,0
4700614,1,-2.0677616229630167,-1.2003091749218895,-3.4302483155179013,0.9236754926632037,-0.11688104978399119,0
4661159,0,0.9407349825467726,-0.07214938026044136,0.7901530785343801,-1.6293247634539991,1.008056869214964,0
8291909,1,-0.35998925351313127,-0.09361680150130207,0.07513112977053145,0.9236754926632037,1.4341697173206291,0
4616950,4,-0.6076848487665145,1.1513688197045442,-0.9378014984322579,-0.9910746994246984,-1.5827092472674784,1
3395789,0,-0.8792345254921169,-1.1691765144604778,-0.7401923491028483,-0.35282463539539766,0.6501220768062056,0
4045948,0,0.9552733988241605,-0.4655886260456397,1.0403522042441604,-1.6293247634539991,0.002430547685594982,0
1946105,5,0.08070676375131944,2.356625895646267,0.4464542551168947,1.5619255566925043,0.03651957553404817,1
7026356,1,1.0102755491517064,0.5873333397902396,1.2568604009417699,0.285425428633903,-0.03165848016285821,0
3555143,1,-0.5041914452463028,-0.10963550157249395,-0.9991726475516921,-0.9910746994246984,-1.8895104979035573,0
1852525,1,0.509892305339312,-0.0446649716160529,0.6341317583956423,0.285425428633903,0.002430547685594982,0
2436643,0,-0.9007864176423165,-1.0037896244381774,-0.24127798166989717,-1.6293247634539991,-0.3725487586473901,0
1089094,0,-0.6230617321623401,-0.22659167884302292,-0.20475528736878038,-0.9910746994246984,0.10469763123095456,0
2618670,0,1.0921117691637188,-1.2030285178625377,0.7114292870327715,-0.9910746994246984,-0.5429938978896561,0
4841253,1,0.2172324349007154,0.16564251498657054,-0.6779774031778325,-0.9910746994246984,1.519392286941762,0
4522930,5,-1.0115404707726827,1.890925387471992,-0.8060128210290203,-0.35282463539539766,-0.18505910548089757,1
2999053,0,0.257814233730801,-0.11878535323373074,1.239014794251929,0.9236754926632037,-0.969106745995321,0
2723215,2,-0.47688197738208127,0.1776059053861928,0.17191705333185142,2.200175620721805,0.49672145148816627,0
1467134,4,-1.125169450626648,0.7579637049310307,-1.714456941598849,-2.2675748274833,-2.690602652342207,1
4754857,1,0.7631324889184731,0.8388998843635919,1.3410374547023103,0.285425428633903,0.6671665907304323,0
4039149,2,0.06176661806794325,0.4311032217507162,-0.2507140791317926,0.9236754926632037,1.5023477730175354,0
8521446,0,-0.583494847567969,-0.9457025711222701,0.08634980556579913,0.285425428633903,-0.713439037131922,0
1279600,1,-0.7738332951662155,-0.6095923783449569,-0.6741083929948553,1.5619255566925043,-0.5600384118138827,0
7269476,0,-0.8026344046579689,-0.651642895147231,-1.161627435260866,-1.6293247634539991,-0.03165848016285821,0
2289318,0,-1.4206493440912609,-1.4413436680310683,-1.4798332399503562,-0.35282463539539766,0.07060860338250137,0
6552907,0,-0.6198729255559995,-0.6401937107175399,-0.03640168166987488,-0.35282463539539766,-0.713439037131922,0
8753437,0,-0.6402722848690828,-0.7396471547363977,0.22962333448548844,-1.6293247634539991,0.49672145148816627,0
4320547,1,-0.5061889479669893,-0.13233268137210985,1.1590221384277222,1.5619255566925043,-0.9861512599195476,0
5451200,2,0.6067828244285364,0.5134355700701633,-0.07840752576290455,-0.35282463539539766,1.008056869214964,0
6325220,5,-0.4541423943252258,2.5923641564931557,0.11266577588754906,-0.35282463539539766,-1.6338427890401583,1
6037431,3,1.0534734679369295,1.5109476050963497,0.4983955728902283,-0.35282463539539766,0.5137659654123928,0
3258404,1,-0.799805114463967,-0.5335304097612793,-0.7269699335560643,0.9236754926632037,2.542063122395358,0
4529904,0,-0.8485152697027077,-0.32705763839710983,-0.32930933096512993,-0.35282463539539766,0.5989885350335259,0
4756862,0,-1.8794719255169556,-1.129938601032368,-3.0843741134893876,-0.35282463539539766,-0.4918603561169763,0
2671353,5,1.1756971829925684,-0.16720812766965637,0.7727800549987808,-0.35282463539539766,-1.650887302964385,1
8919468,0,1.4972337085897494,-0.879843043452407,0.8366420595635409,-0.35282463539539766,-1.3270415384040795,0
7240623,5,0.1341326917248551,-0.16720812766965637,0.334567725571505,-1.6293247634539991,-0.5259493839654295,1
7096072,1,1.1919340815195631,0.42396282320373757,0.9547189005608478,0.285425428633903,-0.11688104978399119,0
6645305,2,-0.6866497916040502,0.9885778162012732,1.0310176081980156,1.5619255566925043,1.8432380515020674,0
8551890,0,0.6923714071083252,-0.4489799881799571,1.006054385558706,-0.35282463539539766,-1.8383769561308774,0
7602707,0,-0.3012580856909264,-0.7882725637382128,-0.43343576207742307,0.9236754926632037,-0.38959327257161674,0
4951943,5,-0.6030057834803969,2.186735232100488,-0.3382606660369144,-0.35282463539539766,-1.4633976497978922,1
6288882,2,-0.7914058973261395,0.19998437262768512,0.4369176863994092,2.200175620721805,-0.5429938978896561,0
4382360,3,0.5153105409009074,1.4917585664634876,0.8678937361324801,0.285425428633903,-0.6623054953592423,0
4144487,0,0.20629470632811367,-0.5146332576321513,-0.6225325167153531,-0.35282463539539766,0.7012556185788854,0
1629547,0,-0.8186697338850675,-1.4755562175836872,-1.330584695535337,-0.9910746994246984,-0.5941274396623359,0
2948051,0,0.26426499390870206,-1.0714884432386065,-0.040069600587223975,-0.35282463539539766,2.150039302138146,0
1237675,1,0.17979396586179316,0.6842859248001832,0.936407024560473,0.9236754926632037,1.6727929122598015,0
7125694,0,-0.9045266226096429,-0.7762402488175985,-1.3028967000227547,-0.35282463539539766,1.9284606211232003,0
1113748,1,-1.6630824969898126,-0.6984633808891955,-2.031690157488732,0.285425428633903,-0.4748158421927497,0
2512418,4,-0.7078714622503257,0.7771346024100092,-0.7254508438718137,1.5619255566925043,0.4285433957912599,0
7678486,0,-1.0962047338628316,-0.8122136389175215,0.10989099089583178,0.9236754926632037,1.689837426184028,0
5161636,0,-1.3820186934837053,-1.1233922203744138,-2.5997857108232694,-0.9910746994246984,-0.15097007763244438,0
7365670,3,-1.076850141948017,-0.06301523122900711,-1.1769842589578456,1.5619255566925043,0.8717007578211514,0
6381573,5,-0.1999376065525447,2.188901568106908,-0.3164691430824343,-0.35282463539539766,-0.8668396624499615,1
3238472,5,0.36445845272268723,-0.16720812766965637,0.5186479678858579,0.285425428633903,0.9228342995938312,1
3252127,0,-0.5552896698924416,-0.8596601609774518,-0.6482929894639093,-0.9910746994246984,1.1614574945330036,0
8571897,1,0.4280893186141838,-0.0169198806679362,0.9541347976304354,2.200175620721805,-2.0940446649942763,0
1444612,0,-0.9721859869519116,-1.1709533455732466,-1.1071119513260723,0.9236754926632037,1.0932794388360971,0
6562873,0,-0.5577352185790214,-0.8447127657687187,-0.8480593525578327,-0.9910746994246984,0.002430547685594982,0
6714332,1,-0.6989227207837921,-0.13034058453000846,0.48298961228906,0.9236754926632037,-0.4407268143442965,0
3087069,0,0.1328998337295831,-0.06208154937258609,0.1605459238667675,-0.9910746994246984,-0.9350177181468678,0
8010926,0,1.516608189427787,-1.3929306702326205,0.7443379189726281,0.285425428633903,1.4000806894721758,0
6551322,0,0.8118721092286553,-0.41784686877815647,1.5030551053692078,-0.35282463539539766,-0.5259493839654295,0
3672265,1,0.9758540728126761,0.20582063326057723,1.2721065621773384,1.5619255566925043,1.9114161071989737,0
3068840,0,0.8530237937369671,-1.3842498809167727,0.9017628804437045,0.285425428633903,0.4114988818670333,0
6031818,5,-0.6240294127242612,2.3304558762497445,0.01405822383131516,-0.9910746994246984,-1.2759079966313998,1
6410292,0,-0.31675568333485665,-0.39417818897710494,0.3836602408392799,-0.35282463539539766,-0.4577713282685231,0
2195286,1,-0.9822344771325195,-0.623393056772059,-1.4495341885328334,-0.9910746994246984,1.9795941628958802,0
2483066,1,-1.843927082134296,-0.8724454738599153,-1.884963680902305,1.5619255566925043,0.4285433957912599,0
8380627,1,0.7618641638734285,0.1054917518118755,0.5616037026134673,0.9236754926632037,1.2125910363056833,0
8926016,5,0.2532440727816815,2.960492863963808,0.05367643462675855,-0.35282463539539766,-1.054329315616454,1
1729821,5,0.36930014535080674,-0.16720812766965637,0.8572014514048318,0.285425428633903,-0.4577713282685231,1
8935419,2,-1.4092477406596506,-0.02191644981168458,-0.27417281249110487,2.200175620721805,0.5308104793366195,0
7713931,5,0.26966192699982827,-0.16720812766965637,-0.19709590746340666,-0.9910746994246984,-0.4407268143442965,1
2593152,1,1.490913667201054,0.6075152028139358,0.9722740621088536,0.285425428633903,1.4000806894721758,0
4265770,2,-0.32398415422109333,1.275814723046512,0.6213655984601912,0.285425428633903,-0.8327506346015082,0
6694674,1,-1.3518777606225896,-0.5941048454732871,-0.6566510971395475,1.5619255566925043,-1.0202402877680008,0
2878530,0,-0.6313571819461156,-1.4496544087991772,-0.5285830000752766,0.285425428633903,0.24105374262476734,0
1760607,0,-0.715400393276407,-1.0773084126324353,-0.9909261493429858,-0.35282463539539766,0.8376117299726982,0
1083392,0,1.8145542347391166,-0.6166850133734009,1.4345448511942664,0.285425428633903,-0.082792021935538,0
2548560,5,0.8289666070196392,-0.16720812766965637,0.7250944249546734,-0.35282463539539766,-1.1736409130860401,1
7517038,2,-1.5477879942703592,-0.3655206760397343,-2.003754281979838,0.9236754926632037,0.3262763122459003,0
3279204,1,-0.4526864593190956,0.3952720654987532,0.3855778675185498,-0.35282463539539766,1.9795941628958802,0
7787477,0,0.5932717353318525,-0.22538247019875118,0.23364413845830398,-0.35282463539539766,0.07060860338250137,0
3467139,0,-1.6727405988563557,-1.0761409865039677,-2.6742371972451537,-1.6293247634539991,1.1955465223814568,0
8989969,5,0.001379126632291379,2.4669945216635574,0.22861235882613068,-0.9910746994246984,-0.18505910548089757,1
4618641,0,2.183684546859041,-0.7073176231139363,0.7856970861552786,0.285425428633903,1.8261935375778409,0
3879675,3,-1.0401567996368317,0.2491750253090142,-1.0511278738051941,1.5619255566925043,0.803522702124245,0
2338819,0,0.6186585908653002,-1.0334864531562737,0.8043113943644412,-0.9910746994246984,0.7012556185788854,0
8127530,0,-0.8303940380626251,-0.7248699997705798,-1.6939701465546841,-0.9910746994246984,1.008056869214964,0
2559477,4,-0.15656011203860787,1.8090180090029853,-0.5486785683596562,-2.2675748274833,-0.5941274396623359,1
5699479,5,-0.20597615351556625,1.5523839029314381,-0.7221394698031957,-2.2675748274833,-1.4122641080252125,1
4675595,2,-0.3324734152141462,0.4288564154903043,0.3927817263607083,2.200175620721805,0.8376117299726982,0
2061413,0,-1.5507183307026462,-0.9473512271569294,-1.46179938140163,0.9236754926632037,-0.21914813332935076,0
